gene_id	Description	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Colon_Transverse_Mixed_Cell	Colon_Transverse_Mucosa	Colon_Transverse_Muscularis	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Liver_Hepatocyte	Liver_Mixed_Cell	Liver_Portal_Tract	Lung	Minor_Salivary_Gland	TPM	Nerve_Tibial	Ovary	Pancreas	Pancreas_Acini	Pancreas_Islets	Pancreas_Mixed_Cell	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate	Small_Intestine_Terminal_Ileum_Mixed_Cell	Spleen	Stomach	Stomach_Mixed_Cell	Stomach_Mucosa	Stomach_Muscularis	Testis	Thyroid	Uterus	Vagina	Whole_Blood	gene_base	pct
ENSG00000101181.18	MTG2	13.1587	11.12	15.4594	13.6696	13.4571	14.2597	15.2965	6.0434	7.16108	7.78299	30.2409	29.435	9.73812	9.62745	6.33617	9.68746	8.3029	6.91053	8.41	6.53577	13.7822	17.6529	17.5122	16.6118	21.5082	14.3668	11.4187	11.8994	9.63612	15.046	14.2516	10.1002	14.0266	19.9425	6.87311	6.49474	8.0897	13.6983	12.8623	16.8296	16.5438	17.7153	12.5957	11.5741	11.834	21.5032	20.1471	5.46215	6.95808	10.5884	7.34395	22.927	18.6929	13.4317	15.0081	11.8765	18.8504	13.4261	18.3492	9.84365	10.8288	9.04122	12.3713	22.7946	21.0365	21.4468	14.4996	10.2647	ENSG00000101181	0.9192824352480816
ENSG00000130703.17	OSBPL2	12.8406	10.4217	9.66709	19.8054	13.7597	16.8488	19.1194	8.43433	9.8047	10.7794	42.6728	42.863	12.4394	12.2995	7.93226	10.77	11.0247	10.0279	12.6225	10.1126	13.8019	8.3458	9.89176	24.161	17.7399	15.3043	15.1462	16.4604	16.1755	11.9383	15.0384	25.3618	15.1931	15.8957	9.14636	6.29598	7.83564	15.538	5.73896	4.87489	4.78149	15.3951	17.0295	18.007	6.16965	15.9473	15.6851	12.1554	15.5373	12.131	13.7115	24.4979	19.0821	34.772	34.0479	15.7723	20.0658	15.1248	21.1474	14.2402	14.5888	13.3953	11.1691	16.2596	20.6839	16.5075	27.158	19.8271	ENSG00000130703	0.8821167821388037
ENSG00000130702.15	LAMA5	71.9356	58.9485	25.3985	115.528	129.562	177.387	99.0583	6.46043	7.95598	6.49047	93.3355	130.588	15.9952	10.0763	5.51987	8.39358	5.25352	5.5036	7.02103	8.24864	74.19	3.48124	1.95444	79.2812	80.9299	177.303	62.1205	34.4529	9.19835	178.443	119.567	51.7503	97.9449	124.564	25.0101	22.6462	48.9143	74.2793	13.8622	8.68025	10.2709	68.3214	129.312	40.6874	10.747	77.7193	21.1994	13.8278	11.8246	35.2488	11.9367	34.1058	105.079	83.4407	72.1316	39.4734	40.4532	28.4496	40.3482	28.6288	34.4954	12.5185	109.91	15.9015	94.5231	104.744	89.947	0.555183	ENSG00000130702	0.9138447986719292
ENSG00000149679.12	CABLES2	5.11581	4.44463	4.53974	5.28352	5.17954	4.70549	7.77472	4.28848	6.52785	4.6065	24.9686	28.8175	12.3162	10.909	4.23309	6.83121	5.0348	3.77002	4.99575	3.75383	5.66552	5.79798	15.2914	7.50133	10.502	7.90612	7.20615	8.25942	9.26898	7.82858	7.61141	4.78695	7.68001	13.5485	10.0777	4.90403	2.53737	4.63714	2.86628	2.83855	2.51928	8.67659	6.52074	5.60136	4.59369	7.2919	9.70271	2.22859	2.87609	3.48264	2.24071	11.699	9.11273	6.45361	6.46347	8.1799	9.7535	8.00845	8.13779	5.62201	5.82988	4.63275	8.4869	81.697	12.6495	9.67594	7.32316	4.06642	ENSG00000149679	0.8651262852980536
ENSG00000101187.16	SLCO4A1	47.227	44.107	3.84341	8.06065	17.4043	11.3338	19.2454	4.55185	6.95229	5.38715	9.96271	14.6413	15.0757	9.72296	5.30593	7.91922	4.59353	5.03748	9.61026	9.84606	39.8654	0.5904	20.0188	25.3213	16.2169	12.9453	12.3644	11.5911	10.0382	11.3211	22.9816	16.9815	21.747	20.9118	9.55021	13.7253	17.2863	33.7759	1.28434	1.51199	1.91096	18.0532	90.307	10.4823	13.0552	41.8706	6.3043	2.23494	1.72633	3.35191	1.8067	4.2492	8.98447	35.0198	44.0401	13.6079	10.8259	15.7008	8.35978	14.3351	15.6096	10.0415	16.1332	4.08811	15.7946	24.114	31.3604	3.40265	ENSG00000101187	0.9246353734351973
ENSG00000101189.7	MRGBP	16.9133	15.4152	13.344	14.331	15.4735	15.7767	18.8715	7.08927	9.06887	8.05596	21.4429	21.309	12.6279	12.5851	8.01385	9.29364	8.47181	7.20478	8.45831	8.1514	16.9824	33.5288	30.707	18.2203	23.0897	20.9568	16.0468	15.9955	14.104	18.8032	18.3079	13.6615	17.3395	19.7738	9.25464	7.92777	10.1519	18.8552	11.0084	13.3113	12.2352	23.4224	19.2584	13.0514	9.00935	23.9832	29.5487	5.74276	6.71402	10.6318	6.27712	18.7759	18.4951	15.316	16.3898	19.0243	31.5614	24.7437	23.4661	12.8246	14.2504	12.1692	21.1691	152.509	21.8625	22.4152	19.4641	9.96021	ENSG00000101189	0.9040875442549082
ENSG00000060491.17	OGFR	34.7439	31.8084	19.6187	30.6427	31.4325	29.4254	39.4511	16.6115	23.0209	16.7243	31.4829	34.7329	41.5403	34.4837	17.49	21.0895	16.8764	14.5948	16.2856	13.7591	34.8384	28.8171	36.8482	40.8393	49.7626	38.3866	27.5091	26.9938	21.4376	36.8198	35.0764	21.0681	33.7501	49.1823	13.2269	8.39731	20.6152	34.928	29.5737	23.2042	24.6978	48.8628	65.2795	29.051	11.2785	63.506	52.2114	12.1884	10.9044	17.9498	12.192	41.3665	50.2355	31.0799	33.0525	39.0437	67.0893	43.4556	71.5985	25.1042	24.5048	19.7712	32.6368	31.5201	55.0903	45.7296	41.7191	65.1745	ENSG00000060491	0.9165043280876798
ENSG00000092758.18	COL9A3	1.81516	2.5546	1.17578	1.13471	4.36227	1.64813	6.21975	31.651	14.3476	32.2216	7.30727	8.91401	18.9626	20.1384	38.9023	26.854	18.0531	41.3789	106.633	53.3644	4.96104	0.387642	2.17744	4.58919	6.90358	22.4083	8.50538	5.86504	2.9934	16.1845	16.2819	2.15044	15.1268	4.4681	5.87967	1.54571	1.04092	5.49189	1.38075	1.35087	1.27583	7.46237	0.855889	30.4071	0.366374	107.038	2.61826	4.7285	6.37359	2.07762	5.60928	25.0852	6.3025	5.69363	5.51887	9.45138	17.8717	11.3951	3.77112	2.70201	3.77877	1.37573	13.8746	48.0876	25.0525	2.75824	6.73428	2.02759	ENSG00000092758	0.731844900309996
ENSG00000101190.13	TCFL5	11.0911	8.44166	4.95148	9.2239	9.90034	11.8795	12.0933	23.0981	17.7797	17.1551	11.3055	11.1889	17.1267	21.0059	24.8048	23.3932	15.445	22.5992	72.1413	37.5138	10.5767	17.6314	8.52539	10.3288	14.5489	11.9371	6.73612	6.06183	3.46891	9.74876	11.5269	5.69867	12.4982	11.6836	4.27331	2.42636	3.4654	6.11588	2.90618	3.36793	3.87859	8.36239	6.46495	6.8582	3.6487	20.5182	13.8077	2.55783	2.94133	4.38589	3.18879	7.78265	8.17183	11.1413	12.7965	7.37544	12.5478	8.62439	5.82126	4.40755	5.28131	2.78199	9.53764	106.969	16.4418	12.1788	9.32915	1.89019	ENSG00000101190	0.8516338319245168
ENSG00000101191.17	DIDO1	18.8383	14.5765	12.4475	27.1615	23.8011	28.3635	27.4038	5.0978	5.63516	6.17629	24.1018	27.093	8.89631	7.79529	5.52509	6.76991	6.70136	5.2045	8.06621	5.91028	18.9137	19.7883	24.9688	27.2946	33.3418	25.6179	19.551	14.6805	14.4137	19.2602	24.0579	16.566	23.1946	31.9506	7.94981	6.00278	9.03961	17.2834	6.52257	5.22838	4.76626	22.3631	24.009	20.4171	9.32167	28.4662	32.6108	6.79932	6.67635	13.0986	6.12013	25.1459	27.92	23.3779	25.7687	23.1845	40.5342	23.4741	26.7278	15.5539	14.3936	9.86456	17.6491	24.911	31.0815	35.2199	26.1381	7.82431	ENSG00000101191	0.906035607202751
ENSG00000101193.8	GID8	24.9271	22.6569	20.2775	34.148	29.0439	32.1042	30.693	15.3398	17.3651	15.9187	44.1915	40.9031	20.0524	21.7569	14.9439	16.3882	18.0088	13.8155	16.0806	13.3437	28.8062	33.269	44.7938	43.4967	43.826	31.1235	26.782	27.2565	23.7318	28.1729	27.4375	61.1227	25.1644	39.9363	12.5526	9.48873	14.6789	26.0648	18.1582	22.2662	19.3179	38.9578	29.2002	27.4564	12.1316	38.7559	53.1742	14.6848	15.0425	22.6296	16.017	33.3944	35.0449	53.0603	53.137	27.8726	40.354	29.9944	33.8541	25.9658	26.8906	22.8161	28.7804	35.2318	37.9132	42.4209	44.2041	17.8365	ENSG00000101193	0.9206714888282825
ENSG00000101194.18	SLC17A9	5.0215	4.62544	3.62556	15.5054	11.791	6.56101	5.45848	0.798539	0.766887	0.556893	0.577755	0.741157	1.0982	0.899338	0.884916	1.11519	0.599586	0.416382	2.4418	0.904405	4.72864	35.744	69.7661	6.50931	9.39593	7.60056	11.5836	14.4691	24.5491	11.8957	6.64736	2.07776	6.65926	7.65926	2.15424	0.706816	1.82842	3.77742	99.1845	126.83	87.4633	47.9634	16.856	11.2992	0.917889	7.65531	6.91232	1.87757	1.67103	2.41799	1.54494	9.66562	5.99351	2.47622	2.10714	13.3119	50.2877	22.3673	45.2165	13.3711	16.3998	17.0739	6.90618	2.72772	5.23492	5.09385	6.77042	4.37442	ENSG00000101194	0.7814781562854675
ENSG00000101199.13	ARFGAP1	38.3466	32.4476	34.1147	58.8485	50.0342	42.5198	49.6135	24.8224	30.6145	25.0662	73.351	80.0452	44.2306	40.8924	27.8577	30.7442	27.2891	25.2564	35.5171	27.4211	43.9751	69.2524	43.5833	67.6868	85.7666	53.4018	41.2922	38.1862	42.1091	56.4369	49.4668	28.5516	47.4665	83.479	20.9043	13.2659	27.5316	44.9913	21.5622	21.4864	20.2035	58.8009	62.8299	47.0413	15.9865	76.9561	73.8445	25.6484	33.8896	83.6012	29.544	199.33	82.7913	38.6736	41.3306	46.4505	65.8367	50.074	71.4919	36.9698	38.42	30.2	45.5068	71.0365	76.432	87.0165	49.8876	29.26	ENSG00000101199	0.9350193959310894
ENSG00000130589.16	HELZ2	7.4045	7.77561	4.4092	4.79227	5.06137	2.896	6.21768	1.13453	0.837453	1.19912	0.646108	1.23124	1.62863	0.974052	0.909791	1.41374	0.879116	1.19875	1.36772	1.37681	8.16904	8.83327	26.9303	5.5729	6.97445	5.99574	6.34988	6.21251	5.35369	5.84488	6.14546	7.4571	5.52429	8.31751	3.43157	2.80238	2.99694	5.3068	3.86642	3.69634	3.82256	11.3336	15.2109	7.01432	0.817986	8.28844	6.22151	3.12668	2.29985	2.91749	2.69457	6.17991	6.62518	5.48098	6.34696	8.36757	10.1841	8.18976	15.9892	7.06875	6.99337	4.42548	7.46486	2.12472	10.3513	7.63884	5.87341	12.2673	ENSG00000130589	0.775464570663866
ENSG00000101216.11	GMEB2	11.9526	11.9676	9.87953	15.2587	13.1863	14.9664	14.8177	5.46502	6.59179	5.99084	19.5695	20.823	8.83648	8.57253	5.35672	6.08954	7.18346	5.2863	5.37569	4.59622	13.3356	14.0786	20.2708	12.9838	19.4018	14.9129	11.6351	11.6344	10.2731	13.9436	16.277	12.6695	15.4189	20.9387	5.69722	4.18878	5.98708	12.9753	5.68586	6.33503	5.52032	18.8995	16.3542	11.2715	7.01723	17.7132	19.7171	6.08067	6.76113	8.87863	6.43831	15.0696	16.9712	14.5614	14.298	14.4005	31.1222	16.6021	18.1154	9.85404	11.0335	8.2471	18.6037	31.6414	34.2519	20.0283	13.8862	12.7863	ENSG00000101216	0.8899090339301746
ENSG00000197457.10	STMN3	23.8897	26.0103	49.0544	34.5074	23.7034	13.6702	23.6148	203.854	283.777	172.885	357.196	353.367	328.314	355.358	190.139	220.651	244.88	150.538	76.9076	94.763	26.748	20.0528	3.724	32.8029	61.8112	33.0143	18.0133	11.2454	6.24743	31.5006	37.3001	9.9317	37.6439	49.4366	10.1717	4.89078	15.4528	18.4881	1.41131	0.747594	1.03729	31.7077	33.1918	12.7038	1.9553	37.3983	79.3939	7.30186	8.16088	57.8686	8.91643	140.14	35.7192	23.2761	24.1699	28.1888	117.259	37.047	60.6667	11.1293	11.7663	6.42597	28.5082	14.1979	104.5	51.612	24.2333	10.2448	ENSG00000197457	0.8201345010417902
ENSG00000258366.11	RTEL1	18.0091	16.4408	17.4086	32.1905	26.9774	27.0866	22.9105	5.55126	8.15499	8.64374	50.5289	62.6591	17.3533	11.8589	6.45138	10.6021	10.7545	7.32801	6.68132	5.44485	19.6495	18.8081	13.7633	31.3557	37.4693	28.3685	19.7231	18.7757	12.9976	44.5013	23.5889	11.8574	20.4711	31.679	6.84409	4.55773	9.98371	26.0635	7.56342	9.24734	8.04537	20.5556	25.7018	15.0292	6.12453	28.3627	28.2667	7.79403	9.12062	29.2156	8.97262	58.8564	28.612	14.1284	13.5517	19.3639	23.4215	20.0078	27.432	14.6281	16.8469	10.2435	24.967	33.7318	36.7965	41.5916	23.6684	5.48022	ENSG00000258366	0.8816594108380058
ENSG00000243509.6	TNFRSF6B	46.6773	30.49	11.7176	36.6131	35.9635	27.9434	27.8024	14.09	14.592	21.7862	86.2539	101.324	24.5048	17.4658	16.7146	27.6069	20.3943	20.0833	24.1869	14.9398	39.4673	20.1937	4.03386	36.2169	45.3017	31.7638	25.5625	27.0373	19.4202	60.1443	29.2921	16.8153	28.67	40.0794	7.66342	4.75441	16.4861	32.7128	7.14764	6.95615	4.5804	33.849	72.218	19.333	6.24913	50.824	35.6377	7.02183	11.3061	46.4907	10.9141	81.7776	34.9758	22.384	23.074	34.0079	49.0957	56.1676	70.7346	14.7669	23.1779	13.7024	46.6522	36.5445	55.8688	45.4683	30.9706	3.29632	ENSG00000243509	0.8829976453847848
ENSG00000101246.20	ARFRP1	24.3185	26.3966	21.5386	34.6358	32.1401	28.9661	31.2641	15.581	20.2301	18.2315	35.5616	35.9763	23.8166	24.3447	16.0572	18.614	20.5174	17.1613	20.2392	17.187	27.4235	29.3678	28.8208	34.7027	40.2005	28.3397	26.3634	31.2029	28.0322	30.9609	30.2811	27.8079	28.8708	39.5614	17.2735	13.7115	17.8433	34.8218	14.365	14.417	14.6724	34.9406	33.6236	21.0229	13.1735	42.2234	36.4544	9.33035	11.7837	20.4267	11.5571	29.8717	38.9279	21.6032	20.7825	27.5581	49.6967	36.1182	45.7687	18.6364	21.4489	16.9058	33.4618	30.0996	35.7571	40.4526	32.5256	13.3953	ENSG00000101246	0.9250080463469584
ENSG00000197114.12	ZGPAT	31.08	28.1655	28.5423	35.1857	34.6439	32.3955	36.9224	11.9574	13.8428	15.7474	61.2034	66.9293	21.2776	19.3109	12.9637	15.515	16.1906	15.1267	16.34	12.8265	32.7544	25.8648	32.8754	40.4727	46.2613	37.3103	30.773	30.5102	27.1304	38.7572	32.6899	29.0168	32.1196	44.7695	14.2193	11.0065	29.3589	36.0835	73.7852	25.4378	28.1877	43.1913	39.7353	29.6376	12.6077	41.9114	38.8121	12.3337	13.9387	22.7674	13.8625	42.7628	46.8587	33.2384	34.6956	35.3706	61.5175	42.1682	61.3745	25.5076	27.0839	19.7748	32.6303	57.838	50.0737	46.8936	37.9393	33.12	ENSG00000197114	0.9229075262988498
ENSG00000203896.10	LIME1	13.1097	18.1878	10.361	16.7287	19.6496	12.9218	16.8144	15.9505	18.2811	26.0605	82.823	88.3699	27.192	22.8774	16.5659	19.3633	24.1315	27.7002	23.1137	13.844	15.2892	11.4575	40.414	25.493	27.7511	18.2016	20.4403	25.1312	24.6154	20.7359	15.3774	17.4464	15.053	24.62	5.28582	3.81275	43.0228	35.1018	140.859	52.236	55.0283	60.4828	23.2082	19.3515	4.89904	25.6412	31.4789	4.80688	9.47789	16.8353	6.86696	38.2318	39.0326	20.0308	17.878	27.2641	107.724	54.298	74.183	16.5262	21.1267	20.7563	17.6216	27.6342	40.937	23.9885	23.7407	54.0712	ENSG00000203896	0.8685142208595192
ENSG00000130584.12	ZBTB46	8.36615	9.01893	4.13159	3.50572	4.47609	2.0647	3.79788	2.28499	3.58649	2.50969	29.1434	32.5454	4.94535	4.06107	2.02494	2.82333	3.11008	1.96066	1.85354	1.74766	8.9227	0.434294	1.40515	4.55672	12.8314	2.66042	2.25202	1.57574	1.11124	2.18074	4.82884	1.70346	4.37039	12.7858	3.86245	3.90365	5.06521	9.52083	1.2272	0.655522	0.722361	7.77873	7.76742	3.12176	1.84674	11.061	17.4994	1.35359	1.19339	3.71312	1.24493	12.7506	5.56472	2.08153	2.65378	3.48289	4.39083	3.26489	17.8384	2.2857	2.16717	1.31505	2.35351	5.78525	14.9475	13.0702	3.89673	0.319954	ENSG00000130584	0.8171361780698931
ENSG00000101152.11	DNAJC5	30.2354	29.4483	48.3995	41.5753	38.4114	36.8425	38.0282	61.791	90.0406	57.9601	159.617	150.27	103.468	119.056	54.493	74.3556	84.7254	50.4581	37.7923	42.1969	29.4551	47.7993	49.1489	32.3091	30.5266	41.0626	39.6923	49.9066	43.5145	36.4235	42.019	89.9405	43.1114	36.017	25.3286	20.9076	23.9729	40.3631	13.5743	18.5942	19.319	45.292	54.5355	39.4179	15.0396	33.5308	26.9613	24.5008	25.711	45.4661	26.034	68.9661	48.1851	41.5164	46.0361	48.0068	42.2479	48.3045	64.4374	41.5323	46.5509	42.3718	34.7269	40.3257	60.868	40.3577	41.2561	67.2724	ENSG00000101152	0.9314112445581285
ENSG00000196700.9	ZNF512B	17.2916	16.516	17.9313	20.2202	20.141	18.7471	27.1728	10.1233	13.7204	12.4505	35.9848	44.5047	21.681	16.9737	10.0344	13.2315	16.9235	10.2039	7.98529	7.73218	20.4948	19.0694	24.2529	28.6644	38.4353	23.1562	11.1885	6.75533	3.06413	25.0808	19.7269	27.9077	19.5876	35.3572	9.46929	6.94812	12.1654	21.7473	16.0623	19.2498	15.2987	24.1503	20.54	22.167	10.4885	24.31	36.3648	10.884	11.8957	20.8418	10.5521	45.8945	29.0865	27.0162	27.7932	14.5521	22.9274	14.45	20.9644	15.6776	15.3847	10.8548	19.3419	27.414	51.1762	36.1172	24.8713	1.89554	ENSG00000196700	0.9124049260583064
ENSG00000130590.14	SAMD10	3.10096	2.53521	4.57924	2.5926	2.80146	1.792	5.95237	7.29476	9.30365	14.2245	54.4129	58.1179	11.6687	11.1925	6.38098	6.9001	19.9459	12.1775	2.19959	3.53752	5.005	1.63084	42.1292	7.68362	3.11715	3.28002	5.91362	5.8735	7.49124	2.63826	3.27935	17.5804	4.41033	4.19849	2.69651	2.66673	8.05765	12.6664	3.63746	4.377	3.00088	11.1512	5.75175	8.03243	0.66346	3.67354	0.902668	3.20318	4.17443	6.73007	4.06033	7.08804	10.3997	12.1686	12.2917	7.34983	22.2182	11.3344	12.0294	6.58909	7.54585	9.0008	1.70393	9.3048	8.71276	1.53532	10.8842	2.87583	ENSG00000130590	0.7641827452441855
ENSG00000203883.7	SOX18	74.6803	73.8158	17.2969	17.255	42.9389	18.3544	28.2928	5.55758	5.37857	7.40442	8.9868	10.9655	8.07605	6.64201	6.81136	7.71774	5.64238	8.3071	8.09618	10.097	66.189	0.146345	0.983087	33.8086	47.4386	21.6891	19.0295	13.27	4.8424	15.5905	36.6067	14.6728	34.3295	49.1342	29.3116	33.6124	19.276	34.789	3.12446	1.69597	2.36164	40.8978	54.2609	17.0374	10.035	52.0556	9.18584	4.84861	3.58572	6.59922	6.40203	11.1945	28.8838	17.1851	20.4551	24.3198	13.9044	20.854	39.2685	17.3197	14.6592	11.5865	29.4469	13.2483	60.1646	63.5494	31.1715	0.184978	ENSG00000203883	0.9099994918096658
ENSG00000171703.17	TCEA2	21.2322	16.8885	14.3891	29.3618	26.2874	30.6554	25.7028	29.1073	39.2972	30.4577	79.4004	82.7273	45.2446	48.9138	27.5734	36.9446	37.9294	27.7873	26.4829	27.3566	21.5969	15.4251	9.12676	27.8485	37.2551	25.5556	11.0258	6.75282	2.61219	20.5557	24.2644	6.70917	24.4191	35.7392	10.5516	7.35085	12.6065	24.0349	10.861	8.54135	10.1093	17.5402	16.8549	11.5496	8.32422	34.1466	41.4849	4.53474	5.84527	11.7936	5.35497	39.7774	29.6141	12.7489	14.2044	13.4246	23.3885	13.9261	21.7227	9.64522	11.0931	7.15835	25.3727	66.6023	32.7263	35.2681	20.8479	3.79733	ENSG00000171703	0.8993274947910491
ENSG00000171700.14	RGS19	15.7175	15.8035	9.78812	13.4022	25.8296	22.6152	10.4803	6.01259	5.24874	4.3999	6.77236	6.48275	5.97908	6.16445	4.78938	7.21166	4.62511	3.73584	9.24101	7.40758	12.8844	12.395	60.8561	12.438	10.7481	5.95441	7.96042	9.6734	7.56575	6.46502	5.768	8.83048	5.96725	11.6423	4.19294	2.50927	4.27338	8.65228	2.84109	5.4033	5.8316	43.0137	32.9362	8.88961	1.35368	11.326	3.5414	3.56422	4.05059	5.22381	4.4531	5.91292	11.47	10.9989	10.7195	18.2089	132.589	49.9171	116.428	6.57278	7.44363	5.7744	7.40372	3.44805	11.8799	8.41029	11.1062	185.526	ENSG00000171700	0.8015177951315366
ENSG00000203880.12	PCMTD2	30.226	29.3774	24.8569	21.7486	27.1984	24.3073	23.8977	14.8804	15.1344	19.3918	69.0676	56.3375	15.9347	19.0899	14.4529	20.0283	22.5947	15.5947	21.8476	16.3677	31.0583	24.002	12.8359	31.673	40.9464	26.0447	18.4078	13.2992	12.0438	18.9369	20.7007	18.5438	19.7243	37.0575	18.602	13.0511	16.4076	20.6224	11.9731	11.5398	11.4699	33.4874	21.7111	25.4077	15.6653	45.1336	58.0381	10.0405	12.8381	17.9912	9.84446	35.6518	28.7326	33.5585	32.5242	22.9912	45.7788	23.4085	32.7665	16.2833	14.9817	12.0184	17.253	27.2874	35.2802	45.517	32.4175	3.67152	ENSG00000203880	0.9338336184845765
